57955 16 10 -80 0
58164 17 10 -80 0
58373 18 10 -80 0
58582 19 10 -80 0
58791 20 10 -80 0
59001 21 10 -80 0
59209 22 10 -80 0
59423 1 11 -80 0
59637 2 11 -80 0
59851 3 11 -80 0
60066 4 11 -80 12
60281 5 11 -80 12
60496 6 11 -80 12
60711 7 11 -80 12
60926 8 11 -80 12
61141 9 11 -80 49
61357 10 11 -80 49
61572 11 11 -80 49
61794 12 11 -80 49
62010 13 11 -80 49
62225 14 11 -80 49
62439 15 11 -80 49
62655 16 11 -80 49
62870 17 11 -80 49
63085 18 11 -80 55
63300 19 11 -80 55
63515 20 11 -80 55
63732 21 11 -80 55
63947 22 11 -80 55
64162 23 11 -80 49
64377 24 11 -80 49
64592 25 11 -80 49
64807 26 11 -80 49
65022 27 11 -80 49
65237 28 11 -80 49
65470 30 11 -80 49
65682 31 11 -80 49
65891 32 11 -80 49
66100 33 11 -80 43
66309 34 11 -80 43
66518 35 11 -80 43
66727 36 11 -80 43
66936 37 11 -80 43
67145 38 11 -80 0
67354 39 11 -80 0
67568 1 12 -80 0
67782 2 12 -80 0
67996 3 12 -80 0
68211 4 12 -80 6
68425 5 12 -80 6
68639 6 12 -80 6
68854 7 12 -80 6
69068 8 12 -80 49
69283 9 12 -80 49
69497 10 12 -80 49
69720 11 12 -80 49
69935 12 12 -80 49
70150 13 12 -80 49
70366 14 12 -80 49
70581 15 12 -80 49
70796 16 12 -80 49
71011 17 12 -80 49
71226 18 12 -80 49
71449 20 12 -80 49
71662 21 12 -80 49
71871 22 12 -80 49
72080 23 12 -80 43
72289 24 12 -80 43
72498 25 12 -80 43
72707 26 12 -80 43
72916 27 12 -80 43
73125 28 12 -80 6
73334 29 12 -80 6
73548 1 13 -80 6
73770 2 13 -80 6
73984 3 13 -80 6
74198 4 13 -80 6
74412 5 13 -80 6
74626 6 13 -80 6
74840 7 13 -80 6
75054 8 13 -80 37
75269 9 13 -80 37
75484 10 13 -80 37
75699 11 13 -80 37
75914 12 13 -80 37
76129 13 13 -80 37
76344 14 13 -80 37
76559 15 13 -80 37
76773 16 13 -80 37
76989 17 13 -80 37
77204 18 13 -80 43
77427 19 13 -80 43
77642 20 13 -80 43
77857 21 13 -80 43
78072 22 13 -80 37
78287 23 13 -80 37
78503 24 13 -80 37
78718 25 13 -80 37
78933 26 13 -80 37
79148 27 13 -80 37
79363 28 13 -80 37
79586 30 13 -80 37
79799 31 13 -80 37
80008 32 13 -80 37
80217 33 13 -80 37
80426 34 13 -80 37
80635 35 13 -80 37
80844 36 13 -80 37
81053 37 13 -80 0
81262 38 13 -80 0
81471 39 13 -80 0
81685 1 14 -80 0
81900 2 14 -80 0
82115 3 14 -80 0
82329 4 14 -80 0
82544 5 14 -80 0
82759 6 14 -80 0
82973 7 14 -80 0
83187 8 14 -80 37
83402 9 14 -80 37
83617 10 14 -80 37
83832 11 14 -80 37
84047 12 14 -80 37
84262 13 14 -80 37
84477 14 14 -80 37
84692 15 14 -80 37
84907 16 14 -80 37
85122 17 14 -80 37
85345 18 14 -80 37
85568 20 14 -80 37
85781 21 14 -80 37
85990 22 14 -80 37
86199 23 14 -80 37
86408 24 14 -80 37
86617 25 14 -80 37
86826 26 14 -80 37
87035 27 14 -80 0
87244 28 14 -80 0
87453 29 14 -80 0
87667 1 15 -80 0
87881 2 15 -80 0
88095 3 15 -80 6
88309 4 15 -80 6
88523 5 15 -80 6
88737 6 15 -80 6
88951 7 15 -80 6
89165 8 15 -80 49
89380 9 15 -80 49
89595 10 15 -80 49
89810 11 15 -80 49
90025 12 15 -80 61
90239 13 15 -80 61
90455 14 15 -80 61
90670 15 15 -80 61
90885 16 15 -80 61
91100 17 15 -80 55
91315 18 15 -80 55
91531 19 15 -80 55
91746 20 15 -80 55
91961 21 15 -80 55
92176 22 15 -80 61
92399 24 15 -80 61
92612 25 15 -80 61
92821 26 15 -80 61
93030 27 15 -80 49
93247 28 15 -80 49
93456 29 15 -80 49
93665 30 15 -80 49
93874 31 15 -80 49
94083 32 15 -80 0
94292 33 15 -80 0
94506 1 16 -80 0
94721 2 16 -80 0
94936 3 16 -80 0
95150 4 16 -80 12
95365 5 16 -80 12
95582 6 16 -80 12
95797 7 16 -80 12
96012 8 16 -80 55
96227 9 16 -80 55
96442 10 16 -80 55
96657 11 16 -80 55
96873 12 16 -80 55
97088 13 16 -80 61
97310 14 16 -80 61
97525 15 16 -80 61
97740 16 16 -80 61
97954 17 16 -80 61
98170 18 16 -80 55
98385 19 16 -80 55
98601 20 16 -80 55
98816 21 16 -80 55
99031 22 16 -80 61
99246 23 16 -80 61
99471 25 16 -80 61
99684 26 16 -80 61
99893 27 16 -80 61
100102 28 16 -80 49
100311 29 16 -80 49
100520 30 16 -80 49
100729 31 16 -80 49
100938 32 16 -80 49
101147 33 16 -80 6
101356 34 16 -80 6
101570 1 17 -80 6
101785 2 17 -80 6
102000 3 17 -80 6
102214 4 17 -80 12
102430 5 17 -80 12
102645 6 17 -80 12
102860 7 17 -80 12
103075 8 17 -80 43
103290 9 17 -80 43
103505 10 17 -80 43
103720 11 17 -80 43
103935 12 17 -80 43
104150 13 17 -80 55
104366 14 17 -80 55
104581 15 17 -80 55
104796 16 17 -80 55
105019 17 17 -80 49
105234 18 17 -80 49
105449 19 17 -80 49
105664 20 17 -80 49
105879 21 17 -80 49
106095 22 17 -80 49
106310 23 17 -80 49
106534 25 17 -80 49
106749 26 17 -80 49
106958 27 17 -80 49
107167 28 17 -80 43
107376 29 17 -80 43
107585 30 17 -80 43
107794 31 17 -80 43
108003 32 17 -80 0
108212 33 17 -80 0
108421 34 17 -80 0
108635 1 18 -80 0
108850 2 18 -80 0
109072 3 18 -80 6
109287 4 18 -80 6
109502 5 18 -80 6
109717 6 18 -80 6
109932 7 18 -80 6
110147 8 18 -80 49
110362 9 18 -80 49
110577 10 18 -80 49
110792 11 18 -80 49
111008 12 18 -80 49
111223 13 18 -80 49
111438 14 18 -80 49
111653 15 18 -80 49
111868 16 18 -80 49
112083 17 18 -80 49
112298 18 18 -80 49
112521 20 18 -80 49
112743 21 18 -80 49
112952 22 18 -80 49
113161 23 18 -80 43
113370 24 18 -80 43
113579 25 18 -80 43
113788 26 18 -80 43
113997 27 18 -80 43
114207 28 18 -80 6
114416 29 18 -80 6
114630 1 19 -80 6
114845 2 19 -80 6
115060 3 19 -80 12
115275 4 19 -80 12
115491 5 19 -80 12
115707 6 19 -80 12
115922 7 19 -80 12
116137 8 19 -80 67
116352 9 19 -80 67
116567 10 19 -80 67
116789 11 19 -80 67
117005 12 19 -80 67
117220 13 19 -80 67
117435 14 19 -80 67
117651 15 19 -80 67
117866 16 19 -80 67
118081 17 19 -80 73
118296 18 19 -80 73
118511 19 19 -80 73
118726 20 19 -80 73
118941 21 19 -80 73
119157 22 19 -80 67
119372 23 19 -80 67
119587 24 19 -80 67
119802 25 19 -80 67
120018 26 19 -80 67
120233 27 19 -80 67
120465 29 19 -80 67
120678 30 19 -80 67
120887 31 19 -80 67
121096 32 19 -80 61
121305 33 19 -80 61
121515 34 19 -80 61
121724 35 19 -80 61
121933 36 19 -80 61
122142 37 19 -80 6
122351 38 19 -80 6
122565 1 20 -80 6
122780 2 20 -80 6
122995 3 20 -80 6
123210 4 20 -80 12
123425 5 20 -80 12
123640 6 20 -80 12
123855 7 20 -80 12
124071 8 20 -80 67
124286 9 20 -80 67
124508 10 20 -80 67
124723 11 20 -80 67
124938 12 20 -80 67
125153 13 20 -80 73
125368 14 20 -80 73
125583 15 20 -80 73
125798 16 20 -80 73
126013 17 20 -80 67
126228 18 20 -80 67
126443 19 20 -80 67
126658 20 20 -80 67
126873 21 20 -80 67
127088 22 20 -80 67
127303 23 20 -80 67
127527 25 20 -80 67
127740 26 20 -80 67
127950 27 20 -80 67
128159 28 20 -80 67
128368 29 20 -80 67
128577 30 20 -80 67
128786 31 20 -80 67
128995 32 20 -80 67
129205 33 20 -80 6
129414 34 20 -80 6
129628 1 21 -80 6
129842 2 21 -80 6
130057 3 21 -80 6
130272 4 21 -80 6
130487 5 21 -80 6
130702 6 21 -80 6
130918 7 21 -80 6
131132 8 21 -80 55
131347 9 21 -80 55
131562 10 21 -80 55
131777 11 21 -80 55
131993 12 21 -80 55
132208 13 21 -80 61
132431 14 21 -80 61
132648 15 21 -80 61
132863 16 21 -80 61
133078 17 21 -80 61
133293 18 21 -80 61
133509 19 21 -80 61
133724 20 21 -80 61
133939 21 21 -80 61
134155 22 21 -80 61
134370 23 21 -80 61
134593 25 21 -80 61
134806 26 21 -80 61
135015 27 21 -80 55
135224 28 21 -80 55
135433 29 21 -80 55
135642 30 21 -80 55
135851 31 21 -80 55
136060 32 21 -80 12
136269 33 21 -80 12
136486 34 21 -80 12
136700 1 22 -80 12
136915 2 22 -80 12
137130 3 22 -80 6
137345 4 22 -80 6
137560 5 22 -80 6
137775 6 22 -80 6
137990 7 22 -80 6
138205 8 22 -80 55
138420 9 22 -80 55
138636 10 22 -80 55
138851 11 22 -80 55
139066 12 22 -80 55
139281 13 22 -80 55
139497 14 22 -80 55
139712 15 22 -80 55
139927 16 22 -80 55
140142 17 22 -80 61
140357 18 22 -80 61
140572 19 22 -80 61
140787 20 22 -80 61
141003 21 22 -80 61
141218 22 22 -80 61
141433 23 22 -80 61
141648 24 22 -80 61
141863 25 22 -80 61
142079 26 22 -80 61
142294 27 22 -80 61
142517 29 22 -80 61
142730 30 22 -80 61
142939 31 22 -80 61
143148 32 22 -80 49
143357 33 22 -80 49
143566 34 22 -80 49
143775 35 22 -80 49
143984 36 22 -80 49
144201 37 22 -80 12
144410 38 22 -80 12
144624 1 23 -80 12
144839 2 23 -80 12
145054 3 23 -80 12
145269 4 23 -80 12
145484 5 23 -80 12
145699 6 23 -80 12
145914 7 23 -80 12
146129 8 23 -80 73
146344 9 23 -80 73
146559 10 23 -80 73
146774 11 23 -80 73
146989 12 23 -80 73
147204 13 23 -80 86
147419 14 23 -80 86
147634 15 23 -80 86
147856 16 23 -80 86
148072 17 23 -80 79
148287 18 23 -80 79
148502 19 23 -80 79
148717 20 23 -80 79
148933 21 23 -80 79
149151 22 23 -80 79
149366 23 23 -80 79
149589 25 23 -80 79
149802 26 23 -80 79
150011 27 23 -80 79
150220 28 23 -80 79
150429 29 23 -80 79
150638 30 23 -80 79
150847 31 23 -80 79
151056 32 23 -80 24
151265 33 23 -80 24
151474 34 23 -80 24
151688 1 24 -80 24
151911 2 24 -80 24
152126 3 24 -80 6
152341 4 24 -80 6
152557 5 24 -80 6
152771 6 24 -80 6
152985 7 24 -80 6
153200 8 24 -80 73
153415 9 24 -80 73
153630 10 24 -80 73
153845 11 24 -80 73
154060 12 24 -80 86
154274 13 24 -80 86
154490 14 24 -80 86
154707 15 24 -80 86
154923 16 24 -80 86
155138 17 24 -80 79
155353 18 24 -80 79
155568 19 24 -80 79
155791 20 24 -80 79
156006 21 24 -80 79
156221 22 24 -80 79
156444 24 24 -80 79
156658 25 24 -80 79
156867 26 24 -80 79
157076 27 24 -80 73
157285 28 24 -80 73
157494 29 24 -80 73
157703 30 24 -80 73
157912 31 24 -80 73
158121 32 24 -80 12
158330 33 24 -80 12
158544 1 25 -80 12
158759 2 25 -80 12
158974 3 25 -80 12
159190 4 25 -80 12
159405 5 25 -80 12
159620 6 25 -80 12
159842 7 25 -80 12
160057 8 25 -80 67
160272 9 25 -80 67
160489 10 25 -80 67
160704 11 25 -80 67
160919 12 25 -80 67
161134 13 25 -80 67
161351 14 25 -80 67
161566 15 25 -80 67
161781 16 25 -80 67
161996 17 25 -80 67
162211 18 25 -80 73
162427 19 25 -80 73
162642 20 25 -80 73
162857 21 25 -80 73
163072 22 25 -80 67
163287 23 25 -80 67
163510 24 25 -80 67
163725 25 25 -80 67
163939 26 25 -80 67
164156 27 25 -80 67
164371 28 25 -80 67
164594 30 25 -80 67
164807 31 25 -80 67
165016 32 25 -80 67
165225 33 25 -80 67
165434 34 25 -80 67
165643 35 25 -80 67
165852 36 25 -80 67
166061 37 25 -80 12
166270 38 25 -80 12
166479 39 25 -80 12
166693 1 26 -80 12
166908 2 26 -80 12
167124 3 26 -80 6
167339 4 26 -80 6
167562 5 26 -80 6
167776 6 26 -80 6
167991 7 26 -80 6
168207 8 26 -80 61
168422 9 26 -80 61
168637 10 26 -80 61
168852 11 26 -80 61
169067 12 26 -80 67
169284 13 26 -80 67
169499 14 26 -80 67
169714 15 26 -80 67
169929 16 26 -80 67
170145 17 26 -80 73
170360 18 26 -80 73
170575 19 26 -80 73
170790 20 26 -80 73
171006 21 26 -80 67
171229 22 26 -80 67
171444 23 26 -80 67
171659 24 26 -80 67
171874 25 26 -80 67
172090 26 26 -80 73
172305 27 26 -80 73
172528 29 26 -80 73
172741 30 26 -80 73
172952 31 26 -80 73
173161 32 26 -80 61
173370 33 26 -80 61
173579 34 26 -80 61
173788 35 26 -80 61
173997 36 26 -80 61
174207 37 26 -80 12
174416 38 26 -80 12
174630 1 27 -80 12
174847 2 27 -80 12
175062 3 27 -80 12
175286 4 27 -80 12
175501 5 27 -80 12
175716 6 27 -80 12
175931 7 27 -80 12
176146 8 27 -80 85
176361 9 27 -80 85
176576 10 27 -80 85
176790 11 27 -80 85
177007 12 27 -80 91
177222 13 27 -80 91
177437 14 27 -80 91
177653 15 27 -80 91
177868 16 27 -80 91
178084 17 27 -80 91
178299 18 27 -80 91
178515 19 27 -80 91
178730 20 27 -80 91
178946 21 27 -80 91
179161 22 27 -80 92
179376 23 27 -80 92
179591 24 27 -80 92
179806 25 27 -80 92
180021 26 27 -80 97
180236 27 27 -80 97
180451 28 27 -80 97
180666 29 27 -80 97
180881 30 27 -80 97
181097 31 27 -80 91
181312 32 27 -80 91
181527 33 27 -80 91
181742 34 27 -80 91
181957 35 27 -80 91
182172 36 27 -80 91
182395 38 27 -80 91
182616 39 27 -80 91
182825 40 27 -80 91
183034 41 27 -80 79
183243 42 27 -80 79
183452 43 27 -80 79
183661 44 27 -80 79
183870 45 27 -80 79
184079 46 27 -80 24
184288 47 27 -80 24
184502 1 28 -80 24
184717 2 28 -80 24
184932 3 28 -80 24
185147 4 28 -80 18
185362 5 28 -80 18
185577 6 28 -80 18
185793 7 28 -80 18
186008 8 28 -80 91
186223 9 28 -80 91
186438 10 28 -80 91
186661 11 28 -80 91
186877 12 28 -80 91
187092 13 28 -80 91
187307 14 28 -80 91
187523 15 28 -80 91
187738 16 28 -80 91
187954 17 28 -80 91
188169 18 28 -80 91
188393 20 28 -80 91
188606 21 28 -80 91
188815 22 28 -80 91
189024 23 28 -80 79
189233 24 28 -80 79
189442 25 28 -80 79
189651 26 28 -80 79
189860 27 28 -80 79
190069 28 28 -80 18
190278 29 28 -80 18
190492 1 29 -80 18
190716 2 29 -80 18
190932 3 29 -80 18
191147 4 29 -80 24
191362 5 29 -80 24
191577 6 29 -80 24
191792 7 29 -80 24
192007 8 29 -80 73
192222 9 29 -80 73
192437 10 29 -80 73
192652 11 29 -80 73
192867 12 29 -80 73
193082 13 29 -80 85
193297 14 29 -80 85
193512 15 29 -80 85
193727 16 29 -80 85
193942 17 29 -80 85
194157 18 29 -80 79
194379 19 29 -80 79
194596 20 29 -80 79
194812 21 29 -80 79
195028 22 29 -80 79
195243 23 29 -80 79
195466 25 29 -80 79
195679 26 29 -80 79
195888 27 29 -80 79
196097 28 29 -80 73
196306 29 29 -80 73
196515 30 29 -80 73
196724 31 29 -80 73
196933 32 29 -80 73
197142 33 29 -80 12
197351 34 29 -80 12
197565 1 30 -80 12
197781 2 30 -80 12
197997 3 30 -80 12
198212 4 30 -80 18
198427 5 30 -80 18
198650 6 30 -80 18
198865 7 30 -80 18
199080 8 30 -80 73
199294 9 30 -80 73
199510 10 30 -80 73
199725 11 30 -80 73
199940 12 30 -80 73
200155 13 30 -80 85
200370 14 30 -80 85
200585 15 30 -80 85
200801 16 30 -80 85
201018 17 30 -80 79
201233 18 30 -80 79
201448 19 30 -80 79
201663 20 30 -80 79
201878 21 30 -80 79
202093 22 30 -80 79
202315 23 30 -80 79
202538 25 30 -80 79
202751 26 30 -80 79
202960 27 30 -80 79
203169 28 30 -80 79
203378 29 30 -80 79
203587 30 30 -80 79
203796 31 30 -80 79
204005 32 30 -80 12
204214 33 30 -80 12
204423 34 30 -80 12
204637 1 31 -80 12
204852 2 31 -80 12
205068 3 31 -80 12
205283 4 31 -80 12
205498 5 31 -80 12
205713 6 31 -80 12
205928 7 31 -80 12
206143 8 31 -80 97
206367 9 31 -80 97
206582 10 31 -80 97
206797 11 31 -80 97
207012 12 31 -80 97
207229 13 31 -80 97
207444 14 31 -80 97
207659 15 31 -80 97
207874 16 31 -80 97
208089 17 31 -80 103
208305 18 31 -80 103
208520 19 31 -80 103
208736 20 31 -80 103
208951 21 31 -80 103
209166 22 31 -80 104
209382 23 31 -80 104
209597 24 31 -80 104
209813 25 31 -80 104
210036 26 31 -80 97
210250 27 31 -80 97
210466 28 31 -80 97
210681 29 31 -80 97
210898 30 31 -80 97
211115 31 31 -80 104
211330 32 31 -80 104
211553 34 31 -80 104
211767 35 31 -80 104
211976 36 31 -80 104
212186 37 31 -80 91
212395 38 31 -80 91
212604 39 31 -80 91
212813 40 31 -80 91
213022 41 31 -80 30
213231 42 31 -80 30
213440 43 31 -80 30
213654 1 32 -80 30
213869 2 32 -80 30
214092 3 32 -80 49
214307 4 32 -80 49
214523 5 32 -80 49
214738 6 32 -80 49
214954 7 32 -80 49
215168 8 32 -80 85
215383 9 32 -80 85
215601 10 32 -80 85
215816 11 32 -80 85
216032 12 32 -80 103
216247 13 32 -80 103
216464 14 32 -80 103
216680 15 32 -80 103
216895 16 32 -80 103
217110 17 32 -80 97
217325 18 32 -80 97
217540 19 32 -80 97
217755 20 32 -80 97
217971 21 32 -80 97
218186 22 32 -80 103
218411 24 32 -80 103
218624 25 32 -80 103
218833 26 32 -80 103
219042 27 32 -80 86
219252 28 32 -80 86
219461 29 32 -80 86
219670 30 32 -80 86
219879 31 32 -80 86
220088 32 32 -80 24
220297 33 32 -80 24
220511 1 33 -80 24
220726 2 33 -80 24
220942 3 33 -80 24
221158 4 33 -80 24
221373 5 33 -80 24
221588 6 33 -80 24
221803 7 33 -80 24
222020 8 33 -80 91
222235 9 33 -80 91
222450 10 33 -80 91
222665 11 33 -80 91
222882 12 33 -80 91
223097 13 33 -80 91
223313 14 33 -80 91
223528 15 33 -80 91
223744 16 33 -80 91
223959 17 33 -80 91
224174 18 33 -80 92
224390 19 33 -80 92
224605 20 33 -80 92
224821 21 33 -80 92
225036 22 33 -80 91
225252 23 33 -80 91
225474 24 33 -80 91
225691 25 33 -80 91
225906 26 33 -80 91
226121 27 33 -80 97
226336 28 33 -80 97
226551 29 33 -80 97
226766 30 33 -80 97
226982 31 33 -80 97
227197 32 33 -80 92
227413 33 33 -80 92
227628 34 33 -80 92
227843 35 33 -80 92
228060 36 33 -80 91
228275 37 33 -80 91
228499 39 33 -80 91
228712 40 33 -80 91
228922 41 33 -80 91
229131 42 33 -80 85
229348 43 33 -80 85
229557 44 33 -80 85
229766 45 33 -80 85
229975 46 33 -80 85
230184 47 33 -80 18
230393 48 33 -80 18
230607 1 34 -80 18
230822 2 34 -80 18
231037 3 34 -80 18
231252 4 34 -80 18
231467 5 34 -80 18
231683 6 34 -80 18
231898 7 34 -80 18
232112 8 34 -80 85
232329 9 34 -80 85
232544 10 34 -80 85
232759 11 34 -80 85
232974 12 34 -80 85
233189 13 34 -80 91
233412 14 34 -80 91
233627 15 34 -80 91
233842 16 34 -80 91
234057 17 34 -80 91
234272 18 34 -80 91
234487 19 34 -80 91
234702 20 34 -80 91
234917 21 34 -80 91
235132 22 34 -80 97
235348 23 34 -80 97
235563 24 34 -80 97
235779 25 34 -80 97
235994 26 34 -80 97
236210 27 34 -80 91
236425 28 34 -80 91
236641 29 34 -80 91
236856 30 34 -80 91
237080 31 34 -80 91
237295 32 34 -80 91
237518 34 34 -80 91
237732 35 34 -80 91
237941 36 34 -80 91
238150 37 34 -80 85
238359 38 34 -80 85
238568 39 34 -80 85
238777 40 34 -80 85
238986 41 34 -80 85
239195 42 34 -80 18
239404 43 34 -80 18
239618 1 35 -80 18
239833 2 35 -80 18
240048 3 35 -80 12
240263 4 35 -80 12
240478 5 35 -80 12
240694 6 35 -80 12
240910 7 35 -80 12
241133 8 35 -80 73
241348 9 35 -80 73
241563 10 35 -80 73
241779 11 35 -80 73
241995 12 35 -80 73
242212 13 35 -80 79
242428 14 35 -80 79
242644 15 35 -80 79
242858 16 35 -80 79
243074 17 35 -80 79
243289 18 35 -80 79
243504 19 35 -80 79
243719 20 35 -80 79
243934 21 35 -80 79
244149 22 35 -80 85
244364 23 35 -80 85
244579 24 35 -80 85
244802 25 35 -80 85
245017 26 35 -80 79
245232 27 35 -80 79
245447 28 35 -80 79
245662 29 35 -80 79
245877 30 35 -80 79
246092 31 35 -80 79
246307 32 35 -80 79
246530 34 35 -80 79
246744 35 35 -80 79
246953 36 35 -80 79
247163 37 35 -80 73
247372 38 35 -80 73
247581 39 35 -80 73
247790 40 35 -80 73
247999 41 35 -80 73
248209 42 35 -80 18
248418 43 35 -80 18
248632 1 36 -80 18
248855 2 36 -80 18
249070 3 36 -80 6
249285 4 36 -80 6
249500 5 36 -80 6
249715 6 36 -80 6
249929 7 36 -80 6
250144 8 36 -80 79
250358 9 36 -80 79
250574 10 36 -80 79
250789 11 36 -80 79
251004 12 36 -80 79
251218 13 36 -80 79
251434 14 36 -80 79
251649 15 36 -80 79
251864 16 36 -80 79
252079 17 36 -80 79
252294 18 36 -80 79
252517 20 36 -80 79
252731 21 36 -80 79
252940 22 36 -80 79
253149 23 36 -80 73
253358 24 36 -80 73
253567 25 36 -80 73
253776 26 36 -80 73
253985 27 36 -80 73
254194 28 36 -80 12
254403 29 36 -80 12
254617 1 37 -80 12
254832 2 37 -80 12
255047 3 37 -80 18
255262 4 37 -80 18
255478 5 37 -80 18
255694 6 37 -80 18
255909 7 37 -80 18
256124 8 37 -80 91
256339 9 37 -80 91
256562 10 37 -80 91
256777 11 37 -80 91
256993 12 37 -80 91
257208 13 37 -80 103
257423 14 37 -80 103
257639 15 37 -80 103
257855 16 37 -80 103
258070 17 37 -80 97
258285 18 37 -80 97
258502 19 37 -80 97
258717 20 37 -80 97
258934 21 37 -80 97
259149 22 37 -80 104
259364 23 37 -80 104
259579 24 37 -80 104
259796 25 37 -80 104
260011 26 37 -80 97
260233 27 37 -80 97
260450 28 37 -80 97
260665 29 37 -80 97
260881 30 37 -80 97
261096 31 37 -80 104
261311 32 37 -80 104
261535 34 37 -80 104
261748 35 37 -80 104
261957 36 37 -80 104
262166 37 37 -80 91
262376 38 37 -80 91
262585 39 37 -80 91
262794 40 37 -80 91
263003 41 37 -80 30
263212 42 37 -80 30
263421 43 37 -80 30
263635 1 38 -80 30
263850 2 38 -80 30
264065 3 38 -80 12
264287 4 38 -80 12
264502 5 38 -80 12
264717 6 38 -80 12
264931 7 38 -80 12
265146 8 38 -80 91
265361 9 38 -80 91
265576 10 38 -80 91
265791 11 38 -80 91
266006 12 38 -80 103
266222 13 38 -80 103
266436 14 38 -80 103
266653 15 38 -80 103
266868 16 38 -80 103
267083 17 38 -80 97
267298 18 38 -80 97
267513 19 38 -80 97
267728 20 38 -80 97
267944 21 38 -80 97
268167 22 38 -80 103
268390 24 38 -80 103
268603 25 38 -80 103
268813 26 38 -80 103
269022 27 38 -80 91
269231 28 38 -80 91
269441 29 38 -80 91
269650 30 38 -80 91
269859 31 38 -80 91
270068 32 38 -80 18
270277 33 38 -80 18
270491 1 39 -80 18
270707 2 39 -80 18
270922 3 39 -80 18
271138 4 39 -80 18
271353 5 39 -80 18
271568 6 39 -80 18
271783 7 39 -80 18
271998 8 39 -80 18
272221 9 39 -80 91
272437 10 39 -80 91
